Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N
"126","'440","Lithuania","882","'02211","Raw milk of cattle","5417","Yield/Carcass Weight","kg/An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3080.000000","A",,"2910.000000","A",,"2925.000000","A",,"2996.000000","A",,"3093.000000","A",,"3205.000000","A",,"3383.000000","A",,"3228.000000","A",,"3673.000000","A",,"3903.000000","A",,"4002.000000","A",,"4015.000000","A",,"4176.000000","A",,"4272.000000","A",,"4484.000000","A",,"4708.000000","A",,"4778.000000","A",,"4811.000000","A",,"4901.000000","A",,"5026.000000","A",,"5227.000000","A",,"5315.000000","A",,"5665.000000","A",,"5524.000000","A",,"5404.000000","A",,"5483.000000","A",,"6120.000000","A",,"6424.000000","A",,"6389.000000","A",,"6542.000000","A",,"6770.000000","A",,"6936.000000","A",,"7598.000000","A",
"126","'440","Lithuania","882","'02211","Raw milk of cattle","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2417220.000000","A",,"2059944.000000","A",,"1891054.000000","A",,"1809474.000000","A",,"1820436.000000","A",,"1937253.000000","A",,"1915057.000000","A",,"1701838.000000","A",,"1712974.000000","A",,"1718438.000000","A",,"1764934.000000","A",,"1788683.000000","A",,"1841616.000000","A",,"1853615.000000","A",,"1884625.000000","A",,"1931222.000000","A",,"1879121.000000","A",,"1786949.000000","A",,"1732512.000000","A",,"1782326.000000","A",,"1774529.000000","A",,"1719515.000000","A",,"1791134.000000","A",,"1734726.000000","A",,"1623869.000000","A",,"1566653.000000","A",,"1568010.000000","A",,"1547430.000000","A",,"1488000.000000","A",,"1473280.000000","A",,"1517610.000000","A",,"1470320.000000","A",,"1526130.000000","A",
"126","'440","Lithuania","882","'02211","Raw milk of cattle","5318","Milk Animals","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"784800.000000","A",,"707900.000000","A",,"646500.000000","A",,"604000.000000","A",,"588600.000000","A",,"604500.000000","A",,"566000.000000","A",,"527200.000000","A",,"466400.000000","A",,"440300.000000","A",,"441000.000000","A",,"445500.000000","A",,"441000.000000","A",,"433937.000000","A",,"420300.000000","A",,"410200.000000","A",,"393300.000000","A",,"371440.000000","A",,"353506.000000","A",,"354593.000000","A",,"339484.000000","A",,"323499.000000","A",,"316179.000000","A",,"314044.000000","A",,"300489.000000","A",,"285751.000000","A",,"256200.000000","A",,"240900.000000","A",,"232900.000000","A",,"225200.000000","A",,"224180.000000","A",,"211980.000000","A",,"200870.000000","A",
"126","'440","Lithuania","1020","'02292","Raw milk of goats","5417","Yield/Carcass Weight","kg/An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700.000000","A",,"700.000000","A",,"700.000000","A",,"1022.000000","A",,"1060.000000","A",,"1020.000000","A",,"948.000000","A",,"701.000000","A",,"700.000000","A",,"700.000000","A",,"379.000000","A",,"436.000000","A",,"387.000000","A",,"452.000000","A",,"436.000000","A",,"421.000000","A",,"426.000000","A",,"439.000000","A",,"443.000000","A",,"446.000000","A",,"388.000000","A",,"408.000000","A",,"479.000000","A",,"472.000000","A",,"424.000000","A",,"475.000000","A",,"440.000000","A",,"403.000000","A",,"412.000000","A",,"415.000000","A",,"490.000000","A",,"275.000000","A",,"263.000000","A",
"126","'440","Lithuania","1020","'02292","Raw milk of goats","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3360.000000","A",,"6720.000000","A",,"5390.000000","A",,"9450.000000","A",,"11060.000000","A",,"12458.000000","A",,"14840.000000","A",,"12320.000000","A",,"11690.000000","A",,"11410.000000","A",,"5950.000000","A",,"7360.000000","A",,"7082.000000","A",,"7955.000000","A",,"6670.000000","A",,"5390.000000","A",,"4643.000000","A",,"4063.000000","A",,"4015.000000","A",,"4077.000000","A",,"3555.000000","A",,"3559.000000","A",,"3941.000000","A",,"3794.000000","A",,"3810.000000","A",,"4061.000000","A",,"3830.000000","A",,"3710.000000","A",,"3670.000000","A",,"3610.000000","A",,"4330.000000","A",,"2650.000000","A",,"2390.000000","A",
"126","'440","Lithuania","1020","'02292","Raw milk of goats","5318","Milk Animals","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4800.000000","A",,"9600.000000","A",,"7700.000000","A",,"9250.000000","A",,"10433.000000","A",,"12208.000000","A",,"15662.000000","A",,"17566.000000","A",,"16700.000000","A",,"16300.000000","A",,"15700.000000","A",,"16900.000000","A",,"18300.000000","A",,"17600.000000","A",,"15300.000000","A",,"12800.000000","A",,"10900.000000","A",,"9263.000000","A",,"9062.000000","A",,"9142.000000","A",,"9154.000000","A",,"8724.000000","A",,"8220.000000","A",,"8034.000000","A",,"8982.000000","A",,"8554.000000","A",,"8700.000000","A",,"9200.000000","A",,"8900.000000","A",,"8700.000000","A",,"8830.000000","A",,"9640.000000","A",,"9100.000000","A",
"126","'440","Lithuania","982","'02291","Raw milk of sheep","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",
"126","'440","Lithuania","982","'02291","Raw milk of sheep","5318","Milk Animals","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",
"126","'440","Lithuania","27","'0113","Rice","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",
"126","'440","Lithuania","27","'0113","Rice","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",
"126","'440","Lithuania","71","'0116","Rye","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163700.000000","A",,"231200.000000","A",,"203500.000000","A",,"134700.000000","A",,"152200.000000","A",,"158700.000000","A",,"174300.000000","A",,"134800.000000","A",,"133100.000000","A",,"111300.000000","A",,"74600.000000","A",,"59800.000000","A",,"55500.000000","A",,"50900.000000","A",,"51100.000000","A",,"69800.000000","A",,"74300.000000","A",,"82200.000000","A",,"49500.000000","A",,"42000.000000","A",,"55900.000000","A",,"49400.000000","A",,"37900.000000","A",,"38759.000000","A",,"32564.000000","A",,"25843.000000","A",,"21280.000000","A",,"41120.000000","A",,"36960.000000","A",,"26110.000000","A",,"29470.000000","A",,"28090.000000","A",,"25430.000000","A",
"126","'440","Lithuania","71","'0116","Rye","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2091.600000","A",,"1877.600000","A",,"1538.100000","A",,"1776.500000","A",,"1884.400000","A",,"2194.100000","A",,"2000.600000","A",,"1935.500000","A",,"2339.600000","A",,"2076.400000","A",,"2281.500000","A",,"2459.900000","A",,"2533.300000","A",,"2127.700000","A",,"1761.300000","A",,"2366.800000","A",,"2757.700000","A",,"2529.200000","A",,"1757.600000","A",,"2023.800000","A",,"2801.400000","A",,"1953.400000","A",,"2250.700000","A",,"2782.200000","A",,"2378.300000","A",,"2440.400000","A",,"2067.200000","A",,"2627.900000","A",,"2977.800000","A",,"2430.900000","A",,"2412.300000","A",,"2359.600000","A",,"2379.100000","A",
"126","'440","Lithuania","71","'0116","Rye","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342400.000000","A",,"434100.000000","A",,"313000.000000","A",,"239300.000000","A",,"286800.000000","A",,"348200.000000","A",,"348700.000000","A",,"260900.000000","A",,"311400.000000","A",,"231100.000000","A",,"170200.000000","A",,"147100.000000","A",,"140600.000000","A",,"108300.000000","A",,"90000.000000","A",,"165200.000000","A",,"204900.000000","A",,"207900.000000","A",,"87000.000000","A",,"85000.000000","A",,"156600.000000","A",,"96500.000000","A",,"85300.000000","A",,"107835.000000","A",,"77448.000000","A",,"63066.000000","A",,"43990.000000","A",,"108060.000000","A",,"110060.000000","A",,"63470.000000","A",,"71090.000000","A",,"66280.000000","A",,"60500.000000","A",
"126","'440","Lithuania","976","'02122","Sheep","5111","Stocks","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58100.000000","A",,"51700.000000","A",,"45000.000000","A",,"40000.000000","A",,"32300.000000","A",,"28200.000000","A",,"24000.000000","A",,"15800.000000","A",,"13800.000000","A",,"11500.000000","A",,"12300.000000","A",,"13581.000000","A",,"16867.000000","A",,"22149.000000","A",,"29208.000000","A",,"36600.000000","A",,"43300.000000","A",,"47500.000000","A",,"52500.000000","A",,"58500.000000","A",,"60400.000000","A",,"82752.000000","A",,"99637.000000","A",,"123909.000000","A",,"147073.000000","A",,"163565.000000","A",,"164300.000000","A",,"152100.000000","A",,"140600.000000","A",,"136900.000000","A",,"135640.000000","A",,"127880.000000","A",,"124410.000000","A",
"126","'440","Lithuania","979","'21514","Sheep fat, unrendered","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.090000","I",,"50.910000","I",,"38.180000","I",,"38.180000","I",,"28.640000","I",,"25.450000","I",,"22.270000","I",,"25.450000","I",,"9.800000","I",,"8.500000","I",,"6.970000","I",,"5.250000","I",,"5.280000","I",,"7.100000","I",,"8.750000","I",,"15.940000","I",,"15.940000","I",,"14.950000","I",,"13.050000","I",,"12.600000","I",,"12.790000","I",,"14.920000","I",,"15.940000","I",,"27.430000","I",,"34.840000","I",,"40.030000","I",,,,,,,,,,,,,,,,,,,,,,
"126","'440","Lithuania","979","'21514","Sheep fat, unrendered","5320","Producing Animals/Slaughtered","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74000.000000","E",,"69500.000000","E",,"53000.000000","E",,"55000.000000","E",,"43000.000000","E",,"34000.000000","E",,"32000.000000","E",,"33000.000000","E",,"12800.000000","A",,"8900.000000","A",,"7900.000000","A",,"8500.000000","A",,"8535.000000","A",,"10757.000000","A",,"15765.000000","A",,"29177.000000","A",,"29480.000000","A",,"30030.000000","A",,"27705.000000","A",,"25304.000000","A",,"26763.000000","A",,"29144.000000","A",,"33400.000000","A",,"56853.000000","A",,"73736.000000","A",,"81451.000000","A",,"80320.000000","A",,"81000.000000","A",,"79500.000000","A",,"69960.000000","A",,"48690.000000","A",,"47320.000000","A",,"41290.000000","A",
"126","'440","Lithuania","987","'02941","Shorn wool, greasy, including fleece-washed shorn wool","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.000000","A",,"110.000000","A",,"88.000000","A",,"80.000000","A",,"57.000000","A",,"56.000000","A",,"48.000000","A",,"33.000000","A",,"30.000000","A",,"35.000000","A",,"36.000000","A",,"35.000000","A",,"47.000000","A",,"44.000000","A",,"58.000000","A",,"78.000000","A",,"85.000000","A",,"80.000000","A",,"109.000000","A",,"135.000000","A",,"140.000000","A",,"166.000000","A",,"236.000000","A",,"256.000000","A",,"305.000000","A",,"323.000000","A",,,,,,,,,,,,,,,,,,,,,,
"126","'440","Lithuania","898","'22212","Skim milk and whey powder","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27180.000000","I",,"24120.000000","I",,"66600.000000","I",,"63000.000000","I",,"22500.000000","I",,"33300.000000","I",,"28800.000000","I",,"25200.000000","I",,"13500.000000","I",,"13500.000000","I",,"9000.000000","I",,"14400.000000","I",,"13500.000000","I",,"13500.000000","I",,"13500.000000","I",,"17550.000000","I",,"11700.000000","I",,"12600.000000","I",,"11350.000000","A",,"15680.000000","A",,"18500.000000","A",,"22620.000000","A",,"32730.000000","A",,"30470.000000","A",,"35840.000000","A",,"21450.000000","A",,"20128.500000","I",,"30000.000000","E",,"27000.000000","E",,"16900.000000","A",,"25260.000000","A",,"22210.000000","A",,,,
"126","'440","Lithuania","888","'22110.02","Skim milk of cows","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1141425.000000","I",,"1029800.000000","I",,"729600.000000","I",,"754775.000000","I",,"816525.000000","I",,"820800.000000","I",,"847400.000000","I",,"640775.000000","I",,"494712.500000","I",,"476900.000000","I",,"464550.000000","I",,"474525.000000","I",,"453625.000000","I",,"541025.000000","I",,"447925.000000","I",,"518035.000000","I",,"483265.000000","I",,"531430.000000","I",,"438710.000000","I",,"556035.000000","I",,"568385.000000","I",,"526110.000000","I",,"638960.390000","I",,"622586.240000","I",,"660746.350000","I",,"615331.010000","I",,"564836.390000","I",,"557670.300000","I",,"603780.260000","I",,"424736.410000","I",,"502751.470000","I",,"256526.670000","I",,,,
"126","'440","Lithuania","83","'0114","Sorghum","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,"0.000000","A",,,,,,,,,,,,,,,,
"126","'440","Lithuania","83","'0114","Sorghum","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,"0.000000","A",,,,,,,,,,,,,,,,
"126","'440","Lithuania","530","'01344.01","Sour cherries","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"750.000000","A",,"750.000000","A",,"760.000000","A",,"740.000000","A",,"730.000000","A",,"540.000000","A",,"510.000000","A",
"126","'440","Lithuania","530","'01344.01","Sour cherries","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"653.300000","A",,"560.000000","A",,"802.600000","A",,"500.000000","A",,"863.000000","A",,"240.700000","A",,"607.800000","A",
"126","'440","Lithuania","530","'01344.01","Sour cherries","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490.000000","A",,"420.000000","A",,"610.000000","A",,"370.000000","A",,"630.000000","A",,"130.000000","A",,"310.000000","A",
"126","'440","Lithuania","237","'2161","Soya bean oil","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"430.410000","I",,"437.560000","I",,"444.700000","I",,"451.850000","I",,"459.000000","I",,"466.150000","I",,"473.300000","I",,"480.440000","I",,"487.590000","I",,"494.740000","I",,"501.890000","I",,"509.030000","I",,"516.180000","I",,"523.330000","I",,"530.480000","I",,"537.620000","I",,"544.770000","I",,"552.370000","I",,"559.700000","I",,"497.600000","A",,"766.600000","A",,"459.000000","A",,"120.000000","A",,"200.000000","A",,"100.000000","X","Unofficial figure","800.000000","X","Unofficial figure","700.000000","X","Unofficial figure","800.000000","X","Unofficial figure","700.000000","X","Unofficial figure","500.000000","X","Unofficial figure","400.000000","X","Unofficial figure",,,
"126","'440","Lithuania","236","'0141","Soya beans","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1920.000000","A",,"1820.000000","A",,"2070.000000","A",,"1540.000000","A",,"2040.000000","A",,"1230.000000","A",,"1060.000000","A",
"126","'440","Lithuania","236","'0141","Soya beans","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1796.900000","A",,"1269.200000","A",,"1236.700000","A",,"1448.100000","A",,"1122.500000","A",,"1390.200000","A",,"1924.500000","A",
"126","'440","Lithuania","236","'0141","Soya beans","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3450.000000","A",,"2310.000000","A",,"2560.000000","A",,"2230.000000","A",,"2290.000000","A",,"1710.000000","A",,"2040.000000","A",
"126","'440","Lithuania","373","'01215","Spinach","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"15.000000","A",,"7.000000","A",,"11.000000","A",,"24.000000","A",,"13.000000","A",,"24.000000","A",,"21.000000","A",,"23.000000","A",,"26.000000","A",,"26.000000","A",,"27.000000","A",,"23.000000","A",,"17.000000","A",,"13.000000","A",,"23.000000","A",,"40.000000","A",,"150.000000","A",,"100.000000","A",,"40.000000","A",,"40.000000","A",,"20.000000","A",,"10.000000","A",
"126","'440","Lithuania","373","'01215","Spinach","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6000.000000","A",,"2857.100000","A",,"1909.100000","A",,"1666.700000","A",,"3461.500000","A",,"2333.300000","A",,"3000.000000","A",,"2956.500000","A",,"3115.400000","A",,"2769.200000","A",,"3185.200000","A",,"2608.700000","A",,"3235.300000","A",,"3230.800000","A",,"3217.400000","A",,"3000.000000","A",,"3933.300000","A",,"5700.000000","A",,"15000.000000","A",,"15000.000000","A",,"8000.000000","A",,"2000.000000","A",
"126","'440","Lithuania","373","'01215","Spinach","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"90.000000","A",,"20.000000","A",,"21.000000","A",,"40.000000","A",,"45.000000","A",,"56.000000","A",,"63.000000","A",,"68.000000","A",,"81.000000","A",,"72.000000","A",,"86.000000","A",,"60.000000","A",,"55.000000","A",,"42.000000","A",,"74.000000","A",,"120.000000","A",,"590.000000","A",,"570.000000","A",,"600.000000","A",,"600.000000","A",,"160.000000","A",,"20.000000","A",
"126","'440","Lithuania","544","'01354","Strawberries","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"700.000000","A",,"800.000000","A",,"1100.000000","A",,"1100.000000","A",,"1381.000000","A",,"1401.000000","A",,"2974.000000","A",,"1845.000000","A",,"1821.000000","A",,"1640.000000","A",,"1558.000000","A",,"1192.000000","A",,"1200.000000","A",,"1300.000000","A",,"1200.000000","A",,"1300.000000","A",,"1288.000000","A",,"1048.000000","A",,"1109.000000","A",,"830.000000","A",,"880.000000","A",,"940.000000","A",,"870.000000","A",,"780.000000","A",,"790.000000","A",,"760.000000","A",
"126","'440","Lithuania","544","'01354","Strawberries","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2428.600000","A",,"1750.000000","A",,"2181.800000","A",,"1818.200000","A",,"2164.400000","A",,"1994.300000","A",,"3423.300000","A",,"1875.300000","A",,"2780.300000","A",,"3112.800000","A",,"3202.800000","A",,"2209.700000","A",,"2583.300000","A",,"3384.600000","A",,"3000.000000","A",,"3153.800000","A",,"3100.200000","A",,"3454.200000","A",,"2422.000000","A",,"2012.000000","A",,"2431.800000","A",,"3638.300000","A",,"3172.400000","A",,"3089.700000","A",,"2645.600000","A",,"3565.800000","A",
"126","'440","Lithuania","544","'01354","Strawberries","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"1700.000000","A",,"1400.000000","A",,"2400.000000","A",,"2000.000000","A",,"2989.000000","A",,"2794.000000","A",,"10181.000000","A",,"3460.000000","A",,"5063.000000","A",,"5105.000000","A",,"4990.000000","A",,"2634.000000","A",,"3100.000000","A",,"4400.000000","A",,"3600.000000","A",,"4100.000000","A",,"3993.000000","A",,"3620.000000","A",,"2686.000000","A",,"1670.000000","A",,"2140.000000","A",,"3420.000000","A",,"2760.000000","A",,"2410.000000","A",,"2090.000000","A",,"2710.000000","A",
